Epoch,Tr_Loss,Value_Loss,Policy_Loss
0,0.5875165694289737,0.02305460286637147,0.5644619696670108
1,0.5776966611544291,0.02305228351097968,0.554644376039505
2,0.5766918526755439,0.023335902641216915,0.5533559454811944
3,0.5782370501094394,0.02318768896576431,0.5550493597984314
4,0.577921943532096,0.02278024542869793,0.5551417006386651
5,0.5781476729445987,0.022908899726139173,0.5552387734254202
6,0.5780095126893785,0.02262548165809777,0.555384036567476
7,0.579041000869539,0.023188039970894653,0.555852966176139
8,0.5797952943378024,0.02305166454364856,0.556743625137541
9,0.5765870875782437,0.02347853427959813,0.5531085530916849
10,0.57780388991038,0.023333059727317758,0.5544708238707649
11,0.5785625643200345,0.022485884009963937,0.5560766789648268
12,0.5767167343033685,0.023327166111105017,0.5533895691235861
13,0.5771586199601492,0.022770157187349267,0.5543884634971619
14,0.5785873598522611,0.02290813842167457,0.5556792153252496
15,0.5797203878561655,0.022490165325709514,0.557230219244957
16,0.5811233785417345,0.023329989932891395,0.5577933887640635
17,0.5773379835817549,0.02305164612415764,0.5542863441838158
18,0.5774398114946153,0.022910859435796738,0.5545289549562666
19,0.5795842044883304,0.022625903081562784,0.556958301199807
20,0.5776059031486511,0.022908339742571115,0.5546975582838058
21,0.5787181821134355,0.023190213677783806,0.5555279718505012
22,0.5761820409033034,0.022909800211588543,0.5532722357246611
23,0.5754036207993826,0.023052015703999333,0.5523516105280982
24,0.5770031147532992,0.022624087261243,0.5543790260950724
25,0.5797037217352126,0.023185699091603357,0.5565180281798044
26,0.5785331030686697,0.023044466868870787,0.5554886394076877
27,0.5759995347923703,0.023327717557549477,0.552671816613939
28,0.5752651476197772,0.02276462238902847,0.5525005194875929
29,0.5736627562178506,0.023044491859359875,0.5506182693772845
30,0.5773083435164558,0.02318537597441011,0.5541229645411173
31,0.5786834557851156,0.022905119177367952,0.5557783361938264
32,0.5767367018593682,0.02262443241973718,0.5541122754414877
33,0.5768426093790266,0.02304384857416153,0.5537987682554457
34,0.5788106421629587,0.022906733883751765,0.5559039132462608
35,0.5789824028809866,0.023471088976495795,0.5555113123522865
36,0.5792194836669498,0.022906264109123085,0.556313219997618
37,0.5782225926717123,0.022628547365052834,0.5555940435992347
38,0.5771756387419171,0.022904792490104835,0.5542708453204896
