Epoch,Tr_Loss,Value_Loss,Policy_Loss
0,3.4906239168984547,0.5340809651783535,2.9565429380961827
1,3.4816059419087,0.5340617162840707,2.9475442137037007
2,3.4782504388264246,0.5340617648192815,2.9441886833735875
3,3.477069388117109,0.5340405919722149,2.943028783798218
4,3.475231909751892,0.5340457822595324,2.9411861385617937
5,3.4733592237745015,0.5340687406914575,2.939290486063276
6,3.472391550881522,0.5340604369129454,2.938331127166748
7,3.47195942401886,0.5340622378247125,2.9378971781049454
8,3.470326246534075,0.534062791296414,2.9362634522574287
9,3.470120280129569,0.5341034838131495,2.9360167946134297
10,3.4683652332850863,0.5340917638369969,2.9342734473092213
11,3.4682095561708723,0.5340713505234037,2.934138216291155
12,3.4685882091522218,0.5340676563126701,2.93452057157244
13,3.4676293781825476,0.5340722922767912,2.933557094846453
14,3.4683153084346228,0.534055865236691,2.93425943510873
15,3.4677710805620467,0.534052136540413,2.933718943595886
16,3.4659342867987495,0.534053378871509,2.9318808896201
17,3.4659120082855224,0.5340635452951704,2.931848447663443
18,3.4660905974251883,0.5340415230819158,2.932049090521676
19,3.4655250992093767,0.5340788070644651,2.9314462866101945
20,3.466223495347159,0.5340700890336718,2.9321534054619924
21,3.465618174416678,0.5340782131467546,2.9315399476460047
22,3.46443646635328,0.5340896542583193,2.9303468091147287
23,3.465391663142613,0.5340604620320456,2.931331195150103
24,3.4653916495186943,0.5340808272361756,2.931310813767569
25,3.465062039239066,0.5340688667127065,2.9309931789125714
26,3.465614254134042,0.5340722169194903,2.931542032105582
27,3.4652541978018623,0.5341121294668743,2.931142067909241
28,3.46405029296875,0.5340702056884765,2.9299800872802733
29,3.4651043585368564,0.5340605982712336,2.931043767929077
30,3.464415274347578,0.5340494751930237,2.930365790639605
31,3.4638123376028878,0.534045301590647,2.9297670296260288
32,3.4642179455075945,0.5340637947831836,2.930154139654977
33,3.464917496272496,0.5340462476015091,2.9308712380273003
34,3.4638562202453613,0.5341156278337751,2.9297405958175657
35,3.46236310005188,0.5340436675718853,2.928319420133318
36,3.463764633451189,0.5340624383517674,2.929702203614371
37,3.4625167642320904,0.5340717715876443,2.928444991792951
38,3.462549635342189,0.5340567648410797,2.9284928730555944
39,3.4628820862088885,0.5340873850243432,2.9287947041647775
40,3.4644566433770314,0.5340859643050603,2.930370685032436
41,3.462840209688459,0.534088396174567,2.928751802444458
42,3.463368310247149,0.534064918756485,2.929303390639169
43,3.462508133479527,0.5340708392007011,2.928437307902745
44,3.462351107597351,0.5340562645878111,2.9282948357718332
45,3.464479718889509,0.5340615259749549,2.9304181848253523
