Epoch,Tr_Loss,Value_Loss,Policy_Loss
0,2.7862388121930857,0.8950033761277983,1.8912354285203958
1,2.6332123883162875,0.7914620102206363,1.8417503773411619
2,2.5830279784866526,0.7580567666246921,1.8249712171433847
3,2.5446779878833627,0.7332083575333221,1.811469636385954
4,2.515455402905428,0.7133217061622233,1.8021336974976938
5,2.492902683306344,0.6990807101696352,1.7938219776636437
6,2.475240290919437,0.6877915293355531,1.7874487532845027
7,2.453484942641439,0.6747783761990221,1.7787065551250796
8,2.437905607344229,0.6623031504546539,1.7756024402908133
9,2.423679448381255,0.6526524809342397,1.7710269734829287
10,2.4121066045157518,0.6453932674625252,1.7667133234724213
11,2.4011933773378784,0.6375356829619105,1.7636576966394353
12,2.387812683853922,0.629073648513118,1.758739030813869
13,2.3786632622344586,0.6220715860777264,1.756591697282429
14,2.3731778694104544,0.6198882739755172,1.7532895954349372
15,2.3626315261744244,0.6126627039305771,1.7499688305432284
16,2.3519120095651362,0.606634388996076,1.7452776311319085
17,2.34492991845819,0.601131052910527,1.7437988806374465
18,2.3405091943620127,0.5962581302546248,1.7442510656163663
19,2.336555411544027,0.5962588485283188,1.7402965599977518
20,2.319042263151724,0.5811034833328633,1.7379387752919258
21,2.3127012464064585,0.5779755228682409,1.7347257348555554
22,2.307528640650496,0.5762721873536895,1.7312564427339578
23,2.302090472812894,0.5714556465420542,1.7306348326839978
24,2.3046669054634963,0.5752755780763263,1.7293913243692132
25,2.289133127731613,0.5628681756273101,1.7262649656851081
26,2.293128083023844,0.5662540616113928,1.7268740180172497
27,2.2774660557131226,0.5567797769474078,1.7206862787657147
28,2.2803740139249005,0.5591102830971344,1.7212637210194068
29,2.2725365916384925,0.5530713091168222,1.7194652964797201
30,2.2678088658972633,0.5504041491430017,1.7174047261853762
31,2.265250221083436,0.5482643831379806,1.716985826250873
32,2.2629129101958454,0.5445089973980868,1.7184039188336722
33,2.26351425617556,0.5467352852036681,1.716778978516784
34,2.259531669978854,0.5457819157008883,1.7137497588049007
35,2.253135201297229,0.5402098924298829,1.7129253194301943
36,2.2539823145806035,0.5398252202740198,1.714157089402404
37,2.2521952164324026,0.541272720204124,1.7109224977372568
38,2.241664062572431,0.5353749103938477,1.706289152555828
39,2.241322043575818,0.531085815610765,1.7102362204201613
40,2.2330394334430936,0.5271027801157553,1.7059366582315179
41,2.2249375355394583,0.5218816376939605,1.7030559053903893
42,2.2306194003624253,0.5219603709027737,1.7086590498308591
43,2.2245605927479417,0.5208716245391701,1.7036889625501028
44,2.219379883778246,0.5160584261145773,1.7033214508732664
45,2.2153514397295218,0.5152879877935482,1.7000634368461898
46,2.2190745842607718,0.5198302925387516,1.6992443015303793
47,2.208857847165458,0.5099501711658284,1.6989076620415797
48,2.207904218118402,0.5080463199675838,1.6998578913604157
49,2.2067397093471093,0.5101686531229864,1.6965710483019865
