Epoch,Tr_Loss,Value_Loss,Policy_Loss
0,3.857074605094062,0.8861980504459805,2.970876525949549
1,3.483721053158795,0.8001130046667876,2.683608063945064
2,3.323034480766014,0.738128763658029,2.584905712692826
3,3.224117888344659,0.679999276443764,2.544118625146371
4,3.163586007224189,0.6482334004508125,2.515352620018853
5,3.1138317496688277,0.6152299046516418,2.4986018428096064
6,3.069109899026376,0.5870153109232584,2.4820945616121644
7,3.02134026421441,0.5548791653580136,2.466461102167765
8,3.0007137810742415,0.5415737794505225,2.4591400270108825
9,2.9659268856048584,0.5148282282882266,2.451098645174945
10,2.941549477753816,0.5004786109482801,2.441070892192699
11,2.9384954858709267,0.5029342958220729,2.435561188945064
12,2.897894091076321,0.4741573720066636,2.4237367223810264
13,2.882709609137641,0.459972835249371,2.4227367771996393
14,2.87433096214577,0.45617116270241914,2.4181598204153554
15,2.878004471460978,0.4673720256046013,2.4106324602056435
16,2.841185631575408,0.4330210332517271,2.4081646071539984
17,2.826648985898053,0.4218584586072851,2.4047905250831887
18,2.8211639898794667,0.42410614534660623,2.3970578423252813
19,2.799060512472082,0.40703591814747564,2.392024587701868
20,2.787181165483263,0.40071955102461354,2.386461619977598
21,2.7993786423294633,0.41210144647845515,2.3872772146154335
22,2.7751639507434986,0.3947212618810159,2.380442672305637
23,2.757074903558802,0.38001365352559974,2.3770612787317345
24,2.75293411148919,0.37534958455297684,2.377584528040003
25,2.7392356484024614,0.36622177671503137,2.3730138849329063
26,2.733520825703939,0.36284898276682254,2.3706718197575323
27,2.7208749011710838,0.35442330108748543,2.3664516078101263
28,2.7117059142501265,0.34777182230242976,2.3639341018818043
29,2.6991851064893932,0.3351431003323308,2.3640419907040067
30,2.7123477547257036,0.34988536878868387,2.362462370483964
31,2.6876806594707348,0.32821786403656006,2.3594627998493336
32,2.6797614892323813,0.323691776505223,2.3560697149347374
33,2.6865432350723832,0.33300006610375865,2.353543175591363
34,2.686564224737662,0.335592571232054,2.3509716634397155
35,2.670506927702162,0.3204856205869604,2.3500213004924633
36,2.6572417506465205,0.3100322484970093,2.347209480073717
37,2.6585799588097467,0.3156833262355239,2.342896655753807
38,2.682308965259128,0.3378170640380294,2.34449189680594
39,2.6662095299473516,0.32478821167239436,2.3414213215863264
40,2.6344972098315202,0.29640621498779013,2.338090984909623
41,2.6484917358115867,0.3075568797411742,2.3409348593817816
42,2.6417426886381925,0.3029196295473311,2.3388230712325484
43,2.6224827766418457,0.28563295525533183,2.336849813108091
44,2.6310751703050403,0.2961654210532153,2.334909765808671
45,2.6384187362812184,0.3084128189969946,2.330005919491803
46,2.6257358215473316,0.2950981441471312,2.3306376757445157
47,2.622691348746971,0.2948467665248447,2.327844575599388
48,2.6119779392525,0.28481460611025494,2.3271633430763528
49,2.6121410528818765,0.28893012912185106,2.32321094583582
