Epoch,Tr_Loss,Value_Loss,Policy_Loss
0,2.819202148072429,0.027895581022480707,2.7913065671676747
1,2.8165941933892524,0.02653643863450568,2.790057755297502
2,2.81510499263127,0.025435918870361993,2.7896690746900856
3,2.8144013583965166,0.02501931140592995,2.789382045076228
4,2.814277282878833,0.02501656590082026,2.7892607207674085
5,2.813526389298688,0.024662294604757395,2.7888640913284912
6,2.8135166378079806,0.024431351966919528,2.789085284470292
7,2.8135436855050657,0.024480065487672172,2.7890636183954434
8,2.8135192660250707,0.024248855827402938,2.789270409542072
9,2.812943572275714,0.023809409810553288,2.7891341651596333
10,2.8126617568786214,0.02371778944864709,2.7889439683853663
11,2.812530649843089,0.023650736927041477,2.788879913829854
12,2.812125627923768,0.022884407553282263,2.789241218274057
13,2.81257823789864,0.023446333068666052,2.789131903721586
14,2.8120674889309747,0.022973806185012983,2.789093687932103
15,2.8117876370097132,0.022960717447493853,2.788826921457156
16,2.811902804164828,0.022856437176954052,2.789046368555012
17,2.811804630373249,0.022756685861963073,2.789047941824797
18,2.8118439494282343,0.023008355470955706,2.7888355933533964
19,2.8124174263972708,0.023529547874238093,2.7888878777912964
20,2.810839466087162,0.022300196833958126,2.7885392656589847
21,2.8117313507025417,0.022926808577845924,2.7888045447631646
22,2.8112613339751134,0.022681541010468605,2.7885797931569627
23,2.81126668362925,0.022584558634860526,2.7886821296344393
24,2.810931467107033,0.02224996573748801,2.7886814997896567
25,2.8116063034522254,0.022537424956770573,2.7890688792221865
26,2.8110197137053694,0.0222854977461701,2.7887342156748933
27,2.8115606012705525,0.022847600296490512,2.7887130000818225
28,2.8113204381116947,0.0227015241976978,2.78861891161822
29,2.8110804562680918,0.022460638307975823,2.7886198203907773
30,2.811189087776957,0.02232314229377106,2.788865944746207
31,2.8111077504367885,0.02235167989285211,2.788756069653842
32,2.8018441705401136,0.01978467043454424,2.7820595020891576
33,2.800917578817268,0.019070548780272957,2.7818470320901705
34,2.8004897343587727,0.018764901647206966,2.7817248304888316
35,2.79993739464876,0.01836851078010295,2.7815688830193137
36,2.800245403633391,0.018539849117049374,2.781705548599774
37,2.800237308139079,0.018414037044283037,2.781823270762589
38,2.7996282924039093,0.01801113947866601,2.7816171533863767
39,2.7998059630516,0.018278009149063846,2.781527951893567
40,2.7995072140786394,0.017928319119304006,2.781578897575761
41,2.799183325977384,0.01774691448793837,2.7814364084323815
42,2.799940856476767,0.018143517528937038,2.7817973358482275
43,2.799469939273846,0.017763062976987053,2.781706877350197
44,2.7993943847433695,0.017877087865321266,2.781517294314647
45,2.7990871244467637,0.017652046104355456,2.781435079193896
46,2.7989962640291837,0.01736932542823739,2.7816269356250274
47,2.7994747437620604,0.017722702253788154,2.7817520421749493
48,2.798718585450671,0.01716086965284483,2.7815577146828847
49,2.798968572577532,0.017225368432066724,2.7817432040933943
50,2.798923544654339,0.017412586125855962,2.7815109577979378
51,2.799151258312448,0.017360915353868685,2.7817903450836057
52,2.7990329275355736,0.01737146043948383,2.78166146556577
53,2.7991356093173385,0.017571317320098544,2.781564294010736
54,2.799343791930434,0.017564062531722924,2.7817797285019434
55,2.7991096309654058,0.017443204960764836,2.78166642135339
56,2.799058451257196,0.017146432594617327,2.781912017625088
57,2.7989607879790945,0.017155636007113034,2.781805154122984
58,2.799060126776095,0.017228992784085056,2.781831133695073
59,2.7990646018220557,0.017298248196602202,2.781766353390478
60,2.7936145949388114,0.015605697422498073,2.778008902451155
61,2.7926108607738263,0.015026456499149347,2.777584403661769
62,2.7922317913391206,0.01475936925617078,2.777472424287513
63,2.792418316906526,0.014806063892224474,2.7776122534897336
64,2.7921442321769536,0.014644749097391666,2.777499480281662
65,2.792203946147751,0.014641324704595886,2.777562623624304
66,2.792011997960851,0.014483659421313008,2.777528339423079
67,2.792348121303375,0.014740510114817522,2.7776076107942704
68,2.79204908022495,0.014558237093069925,2.777490844746085
69,2.7918663591054957,0.014383055749797322,2.7774833034468527
70,2.791736484183992,0.014318592618329178,2.77741788866088
71,2.792223119930943,0.014561459223955237,2.7776616593344308
72,2.7917097193191824,0.014214653507954114,2.7774950655114323
73,2.791837946785387,0.01438612329448071,2.7774518251175038
74,2.792009379505013,0.014405000895407612,2.777604377135528
75,2.7919679112663776,0.01439024242365155,2.777577669862105
76,2.7916039236980428,0.013972827585003202,2.7776310983187344
77,2.791800738601138,0.01434287528934943,2.7774578619637778
78,2.7919656132236352,0.01434134849918646,2.77762426861477
79,2.7916930834615,0.0141433032160194,2.77754978050107
80,2.791868612734542,0.01416854293215753,2.7777000701049213
81,2.788878884505835,0.013372946963235622,2.7755059378418
82,2.7884560109649,0.01315812713718242,2.775297879928698
83,2.7882521425811393,0.01304188447977257,2.7752102592706436
84,2.788124401957376,0.012944974394981294,2.7751794232316733
85,2.788221812419052,0.013041484266535753,2.7751803273676363
86,2.787870318765162,0.01273299215903397,2.775137326124381
87,2.7878901397193587,0.01269422021399928,2.775195919503453
88,2.7877297755273607,0.012630239117508345,2.7750995376337024
89,2.7876387233011797,0.012525154998694702,2.7751135691893625
90,2.7877710949069034,0.012609774420302868,2.775161322454103
91,2.787864813419057,0.012692313758201684,2.775172494695033
92,2.787711814091662,0.012644675821008708,2.775067140770544
93,2.78766372430776,0.012536278614600856,2.7751274455411163
94,2.7876869934242117,0.012623789046410597,2.775063200153128
95,2.7875342364198965,0.012438749233005758,2.7750954852499516
96,2.787638977337762,0.01252976768081026,2.7751092115224565
97,2.7876307100454154,0.012462069053691884,2.7751686353400395
98,2.787250961715636,0.012214898086866,2.7750360626525254
99,2.787587607041108,0.012540942880559994,2.7750466604437776
