Step,Tr_Loss,Value_Loss,Policy_Loss
0,3.8887858390808105,0.35094761848449707,3.5378382205963135
1,3.9056944847106934,0.3663058876991272,3.539388656616211
2,3.8530566692352295,0.3377980589866638,3.515258550643921
3,3.881481647491455,0.34511101245880127,3.5363705158233643
4,3.9018478393554688,0.36213919520378113,3.5397086143493652
5,3.8886611461639404,0.36007094383239746,3.528590202331543
6,3.8492355346679688,0.3147941827774048,3.5344414710998535
7,3.9461159706115723,0.3827093839645386,3.5634067058563232
8,3.867081642150879,0.34094059467315674,3.5261409282684326
9,3.912055253982544,0.3708750307559967,3.54118013381958
10,3.8875374794006348,0.3413600027561188,3.546177387237549
11,3.9246315956115723,0.3811660408973694,3.5434656143188477
12,3.8379576206207275,0.3205406665802002,3.5174169540405273
13,3.9234390258789062,0.38577979803085327,3.537659168243408
14,3.8735337257385254,0.3572632074356079,3.516270637512207
15,3.878450870513916,0.33524173498153687,3.5432090759277344
16,3.891765594482422,0.36545899510383606,3.526306629180908
17,3.9251410961151123,0.368954598903656,3.5561864376068115
18,3.8967084884643555,0.36920350790023804,3.5275049209594727
19,3.901207685470581,0.37151452898979187,3.529693126678467
20,3.9279513359069824,0.3583262860774994,3.56962513923645
21,3.8704497814178467,0.32726842164993286,3.5431814193725586
22,3.9350838661193848,0.3938480019569397,3.54123592376709
23,3.909149408340454,0.382859468460083,3.526289939880371
24,3.9181456565856934,0.35888850688934326,3.5592572689056396
25,3.8990402221679688,0.35641470551490784,3.5426254272460938
26,3.930093288421631,0.3690265417098999,3.5610666275024414
27,3.891357898712158,0.3606211543083191,3.5307366847991943
28,3.868659496307373,0.3337513208389282,3.5349080562591553
29,3.923276662826538,0.3834530711174011,3.539823532104492
30,3.896364450454712,0.3451220989227295,3.5512423515319824
31,3.872913122177124,0.34151649475097656,3.5313966274261475
32,3.8380277156829834,0.32311102747917175,3.5149166584014893
33,3.8510823249816895,0.3214516043663025,3.529630661010742
34,3.9045655727386475,0.36721301078796387,3.5373525619506836
35,3.896529197692871,0.36917412281036377,3.5273549556732178
36,3.9255754947662354,0.39656180143356323,3.5290136337280273
37,3.8856396675109863,0.3419479727745056,3.543691635131836
38,3.920252799987793,0.39233267307281494,3.5279200077056885
39,3.8770737648010254,0.33349183201789856,3.543581962585449
40,3.8799071311950684,0.34248507022857666,3.5374221801757812
41,3.8730368614196777,0.3374321460723877,3.53560471534729
42,3.900113582611084,0.35937589406967163,3.5407376289367676
