Step,Tr_Loss,Value_Loss,Policy_Loss
0,4.016432762145996,0.37846797704696655,3.6379647254943848
1,4.030420303344727,0.37806573510169983,3.6523544788360596
2,4.03700065612793,0.38554584980010986,3.6514549255371094
3,4.059444904327393,0.39636528491973877,3.6630797386169434
4,4.037808895111084,0.37557780742645264,3.662231206893921
5,4.024765491485596,0.38897985219955444,3.6357858180999756
6,4.073008060455322,0.41419386863708496,3.6588141918182373
7,4.010772228240967,0.3539281487464905,3.656844139099121
8,4.009708881378174,0.36767905950546265,3.6420300006866455
9,4.047529697418213,0.39152079820632935,3.6560089588165283
10,4.0353875160217285,0.3708520531654358,3.6645352840423584
11,4.053428649902344,0.4071371555328369,3.6462912559509277
12,4.021487236022949,0.36750948429107666,3.653977870941162
13,4.0313005447387695,0.38122183084487915,3.650078773498535
14,4.080193996429443,0.40426841378211975,3.6759257316589355
15,4.041513919830322,0.39518243074417114,3.646331548690796
16,4.035391330718994,0.383929044008255,3.6514620780944824
17,4.05637264251709,0.3780311942100525,3.6783413887023926
18,4.041024684906006,0.3907356560230255,3.6502890586853027
19,4.040815353393555,0.38219207525253296,3.658623456954956
20,4.023088455200195,0.3653549551963806,3.657733678817749
21,4.02027702331543,0.3652876615524292,3.65498948097229
22,4.0345258712768555,0.3740273416042328,3.66049861907959
23,4.053772926330566,0.39572858810424805,3.6580445766448975
24,4.030937671661377,0.369398832321167,3.66153883934021
25,4.034286022186279,0.367801696062088,3.6664843559265137
26,4.045205593109131,0.3876107931137085,3.657594919204712
27,4.037161827087402,0.38470083475112915,3.652460813522339
28,4.027597904205322,0.3749379515647888,3.6526601314544678
29,3.9967586994171143,0.3457779288291931,3.6509807109832764
30,4.052659511566162,0.40352627635002136,3.6491334438323975
31,4.026638507843018,0.3769635558128357,3.649675130844116
32,4.01455545425415,0.3724551200866699,3.6421003341674805
33,4.041844844818115,0.3884707987308502,3.653374195098877
34,4.0610270500183105,0.39267265796661377,3.6683545112609863
35,4.077652931213379,0.4220961034297943,3.6555566787719727
36,4.0624799728393555,0.40523281693458557,3.6572470664978027
37,4.069267749786377,0.41286975145339966,3.656398057937622
38,4.026823997497559,0.377907931804657,3.648916244506836
39,4.019555568695068,0.37226054072380066,3.6472949981689453
40,4.056467056274414,0.40859702229499817,3.6478700637817383
41,4.054937839508057,0.41388922929763794,3.6410484313964844
42,4.042733669281006,0.39810988306999207,3.6446239948272705
43,4.042768955230713,0.37986481189727783,3.6629040241241455
44,4.025428295135498,0.3696202039718628,3.6558079719543457
45,4.008179187774658,0.36362969875335693,3.6445493698120117
46,4.040388107299805,0.373223215341568,3.6671650409698486
47,4.062738418579102,0.39193814992904663,3.67080020904541
48,4.0231122970581055,0.3539181053638458,3.669194221496582
49,4.0348005294799805,0.3942527770996094,3.640547752380371
50,4.070303440093994,0.4218684732913971,3.648435115814209
51,4.10373067855835,0.4184233546257019,3.685307502746582
52,4.030665397644043,0.3944427967071533,3.6362228393554688
53,4.03711462020874,0.3764364719390869,3.6606781482696533
54,3.996770143508911,0.3328372836112976,3.6639328002929688
55,4.019865036010742,0.3558456003665924,3.6640195846557617
56,3.999774932861328,0.3515051603317261,3.6482696533203125
57,4.0424604415893555,0.3870067000389099,3.65545392036438
58,4.009257793426514,0.3618012070655823,3.647456407546997
59,4.061915874481201,0.3958014249801636,3.666114330291748
60,3.9829046726226807,0.34323957562446594,3.639665126800537
61,4.056803226470947,0.4008888304233551,3.655914306640625
62,4.033553600311279,0.3686158359050751,3.664937973022461
63,4.033854961395264,0.37409451603889465,3.6597604751586914
64,4.0659027099609375,0.39654380083084106,3.669358730316162
65,4.0354719161987305,0.3840457797050476,3.651426315307617
66,4.023220062255859,0.3651517629623413,3.6580684185028076
67,4.048408031463623,0.4062029719352722,3.642205238342285
68,4.037638187408447,0.38631540536880493,3.651322841644287
69,4.032012939453125,0.36955609917640686,3.66245698928833
70,4.0460638999938965,0.39150840044021606,3.654555559158325
71,4.022014617919922,0.372488796710968,3.6495258808135986
72,4.039773941040039,0.3688448667526245,3.670929193496704
73,3.9972336292266846,0.37146347761154175,3.625770092010498
74,4.017292499542236,0.35808488726615906,3.659207820892334
75,4.078596591949463,0.43209296464920044,3.646503448486328
76,4.045620441436768,0.3762419819831848,3.6693782806396484
77,4.015085697174072,0.37756726145744324,3.6375184059143066
78,4.049936771392822,0.39869797229766846,3.6512389183044434
79,4.037136077880859,0.3885643482208252,3.6485719680786133
80,4.050934314727783,0.3930598199367523,3.657874584197998
81,4.042590618133545,0.3835347294807434,3.659055709838867
82,4.009703159332275,0.37523192167282104,3.6344714164733887
83,4.050763130187988,0.38658565282821655,3.664177417755127
84,4.05199670791626,0.3793625831604004,3.6726341247558594
85,4.0035552978515625,0.36830073595046997,3.635254383087158
86,4.030888557434082,0.37826597690582275,3.652622699737549
87,4.0679779052734375,0.40213730931282043,3.6658406257629395
88,4.054643154144287,0.3904823958873749,3.66416072845459
89,3.9937918186187744,0.34911423921585083,3.6446776390075684
90,4.045372009277344,0.3841961622238159,3.6611757278442383
91,4.049482822418213,0.39046573638916016,3.6590170860290527
92,4.058568000793457,0.3914780020713806,3.6670901775360107
93,4.007421016693115,0.3691818118095398,3.6382393836975098
94,4.037849426269531,0.3790329694747925,3.658816337585449
95,4.052218437194824,0.38832640647888184,3.6638917922973633
96,4.023063659667969,0.36749258637428284,3.6555709838867188
97,4.057444095611572,0.39259088039398193,3.664853096008301
98,4.028525352478027,0.38083386421203613,3.6476917266845703
99,4.0372843742370605,0.39701327681541443,3.6402711868286133
100,3.9954354763031006,0.34100085496902466,3.6544346809387207
101,4.060422420501709,0.40063443779945374,3.659788131713867
102,4.0275774002075195,0.3913496732711792,3.636227607727051
103,4.025056838989258,0.34920573234558105,3.6758508682250977
104,3.9918205738067627,0.3493840992450714,3.6424365043640137
105,4.06597900390625,0.3987545967102051,3.667224407196045
106,4.048884868621826,0.3869103789329529,3.6619744300842285
107,4.057055950164795,0.39035212993621826,3.666703701019287
108,4.01107931137085,0.3730279803276062,3.6380515098571777
109,4.077317237854004,0.41847217082977295,3.6588449478149414
110,4.033130645751953,0.375577449798584,3.6575534343719482
111,4.0450639724731445,0.39846348762512207,3.6466007232666016
112,4.045055389404297,0.3939979076385498,3.651057720184326
113,4.061412811279297,0.3974950909614563,3.6639177799224854
114,4.06631326675415,0.40411698818206787,3.662196159362793
115,4.0250563621521,0.34543853998184204,3.6796178817749023
116,4.026665210723877,0.3870900571346283,3.639575242996216
117,4.020620822906494,0.3726392686367035,3.6479814052581787
118,4.071083068847656,0.40731340646743774,3.6637697219848633
119,4.0108537673950195,0.3796616494655609,3.631192207336426
120,4.018441200256348,0.3646645247936249,3.6537766456604004
121,4.06901741027832,0.41566064953804016,3.6533565521240234
122,4.0437445640563965,0.3815156817436218,3.662229061126709
123,4.022641658782959,0.3558923006057739,3.6667494773864746
124,4.062372207641602,0.39963337779045105,3.662738800048828
125,4.058013439178467,0.3854250907897949,3.672588348388672
126,4.020595073699951,0.3547959327697754,3.665799140930176
127,4.036527633666992,0.371988981962204,3.664538860321045
128,4.030131816864014,0.3810650408267975,3.649066925048828
129,4.006991386413574,0.3522980511188507,3.654693365097046
130,4.07824182510376,0.4219575524330139,3.6562840938568115
131,4.059062480926514,0.3888043165206909,3.6702582836151123
132,3.972890853881836,0.34772011637687683,3.6251707077026367
133,4.020468235015869,0.36920320987701416,3.6512651443481445
134,4.05814790725708,0.4164815843105316,3.6416664123535156
135,4.029993057250977,0.39248496294021606,3.637507915496826
136,4.0459489822387695,0.38296929001808167,3.6629796028137207
137,4.077987194061279,0.3945485055446625,3.683438539505005
138,4.039613246917725,0.37289687991142273,3.6667163372039795
139,4.03560209274292,0.3745407462120056,3.6610612869262695
140,4.0012664794921875,0.35023972392082214,3.651026964187622
141,4.023684978485107,0.3791370391845703,3.644547939300537
142,4.015892505645752,0.3715478181838989,3.6443445682525635
143,4.043304920196533,0.3972717523574829,3.64603328704834
144,4.045858860015869,0.40706342458724976,3.6387956142425537
145,4.048583030700684,0.39532050490379333,3.6532623767852783
146,4.045587062835693,0.3792785704135895,3.6663084030151367
147,4.032721042633057,0.38336992263793945,3.649351119995117
148,4.0305328369140625,0.37063097953796387,3.6599020957946777
149,4.0214409828186035,0.36523324251174927,3.65620756149292
150,4.050897121429443,0.3856770396232605,3.665220260620117
151,3.9878854751586914,0.3374353349208832,3.6504502296447754
152,4.009708404541016,0.35927945375442505,3.6504287719726562
153,3.9980812072753906,0.35590115189552307,3.6421799659729004
154,4.029464244842529,0.3686247169971466,3.660839557647705
155,4.034603118896484,0.3689129948616028,3.6656901836395264
156,4.024773597717285,0.3731904625892639,3.651582956314087
157,4.060800075531006,0.414318710565567,3.646481513977051
158,4.049711227416992,0.3890210688114166,3.6606900691986084
159,4.051229000091553,0.39871931076049805,3.6525096893310547
160,4.071253299713135,0.40388381481170654,3.6673693656921387
161,4.026054859161377,0.38867467641830444,3.6373801231384277
162,4.027132987976074,0.38210374116897583,3.645029306411743
163,3.989488363265991,0.359816312789917,3.629672050476074
164,4.019068717956543,0.3831961154937744,3.6358723640441895
165,4.034187316894531,0.3930114209651947,3.6411759853363037
166,4.064693927764893,0.39633476734161377,3.6683590412139893
167,3.981969118118286,0.34033066034317017,3.6416385173797607
168,4.004031658172607,0.3488668203353882,3.6551647186279297
169,4.016496658325195,0.3820679187774658,3.6344287395477295
170,4.001710891723633,0.35044920444488525,3.651261806488037
171,3.9941837787628174,0.3533332645893097,3.64085054397583
172,4.056223392486572,0.37789973616600037,3.678323745727539
173,4.048314571380615,0.3797977566719055,3.6685166358947754
174,4.015349388122559,0.3621668219566345,3.6531825065612793
175,4.040001392364502,0.39623939990997314,3.6437621116638184
