Step,Tr_Loss,Value_Loss,Policy_Loss
0,3.2594501972198486,0.20574361085891724,3.053706645965576
1,3.264019250869751,0.22892504930496216,3.0350942611694336
2,3.2220358848571777,0.19487276673316956,3.027163028717041
3,3.382072925567627,0.3160412907600403,3.0660316944122314
4,3.3211185932159424,0.2780182957649231,3.043100357055664
5,3.3189399242401123,0.30161744356155396,3.017322540283203
6,3.260457992553711,0.23188553750514984,3.0285725593566895
7,3.2057368755340576,0.18548330664634705,3.0202536582946777
8,3.3479058742523193,0.303154319524765,3.0447516441345215
9,3.2689037322998047,0.21363842487335205,3.055265188217163
10,3.3630261421203613,0.3190207779407501,3.0440053939819336
11,3.318901777267456,0.2809259295463562,3.037975788116455
12,3.343843460083008,0.2914179861545563,3.0524253845214844
13,3.250901937484741,0.2160804271697998,3.0348215103149414
14,3.3054018020629883,0.27258509397506714,3.0328166484832764
15,3.345857858657837,0.29448387026786804,3.0513739585876465
16,3.2452852725982666,0.18256354331970215,3.0627217292785645
17,3.287374496459961,0.21947845816612244,3.0678961277008057
18,3.2705979347229004,0.24535837769508362,3.0252394676208496
19,3.321514368057251,0.28403395414352417,3.037480354309082
20,3.2275538444519043,0.18375644087791443,3.043797492980957
21,3.253018379211426,0.23978263139724731,3.0132358074188232
22,3.3386785984039307,0.27570751309394836,3.0629711151123047
23,3.201842784881592,0.18249833583831787,3.0193443298339844
24,3.3609302043914795,0.275311678647995,3.085618495941162
25,3.2236146926879883,0.20382407307624817,3.0197906494140625
26,3.3240203857421875,0.29543250799179077,3.028587818145752
27,3.3065457344055176,0.26842033863067627,3.038125514984131
28,3.255166530609131,0.22258609533309937,3.0325803756713867
29,3.2524845600128174,0.19760972261428833,3.054874897003174
30,3.2476046085357666,0.21591554582118988,3.031689167022705
31,3.2726879119873047,0.22653727233409882,3.0461506843566895
32,3.223130941390991,0.2059909701347351,3.0171399116516113
33,3.1581814289093018,0.14287123084068298,3.015310287475586
34,3.2650153636932373,0.2198072075843811,3.045208215713501
