Step,Tr_Loss,Value_Loss,Policy_Loss
0,3.2266440391540527,0.19717669486999512,3.0294673442840576
1,3.2699036598205566,0.22635358572006226,3.0435500144958496
2,3.3177268505096436,0.25012367963790894,3.06760311126709
3,3.295473575592041,0.22924144566059113,3.066232204437256
4,3.2076809406280518,0.1782628893852234,3.0294179916381836
5,3.309913396835327,0.26332563161849976,3.0465877056121826
6,3.2425661087036133,0.20432540774345398,3.038240671157837
7,3.2997188568115234,0.25072523951530457,3.0489935874938965
8,3.2347562313079834,0.19928576052188873,3.035470485687256
9,3.2795019149780273,0.21556946635246277,3.063932418823242
10,3.2490274906158447,0.2198740839958191,3.029153347015381
11,3.2401320934295654,0.174525186419487,3.0656068325042725
12,3.2470829486846924,0.19678673148155212,3.0502963066101074
13,3.249924421310425,0.2184106856584549,3.0315136909484863
14,3.25144624710083,0.22012819349765778,3.031317949295044
15,3.3950226306915283,0.3040383458137512,3.090984344482422
16,3.2921853065490723,0.20114338397979736,3.0910420417785645
17,3.3036675453186035,0.23422624170780182,3.069441318511963
18,3.238006591796875,0.2073459029197693,3.030660629272461
19,3.2780861854553223,0.2512930631637573,3.0267930030822754
20,3.2338247299194336,0.21978895366191864,3.014035701751709
21,3.1338584423065186,0.1376064270734787,2.9962520599365234
22,3.291025161743164,0.25498878955841064,3.036036252975464
23,3.29496693611145,0.2177017629146576,3.0772652626037598
24,3.24682354927063,0.2352447211742401,3.0115787982940674
25,3.3794405460357666,0.30937471985816956,3.07006573677063
26,3.2342474460601807,0.18640832602977753,3.0478391647338867
27,3.2637834548950195,0.20226776599884033,3.0615158081054688
28,3.211984395980835,0.17343740165233612,3.0385470390319824
29,3.192087411880493,0.15887807309627533,3.0332093238830566
30,3.208418846130371,0.19157469272613525,3.0168442726135254
31,3.3787600994110107,0.2997329533100128,3.0790271759033203
32,3.29836106300354,0.26402515172958374,3.0343358516693115
33,3.336777925491333,0.2791869342327118,3.057590961456299
34,3.240358352661133,0.17062154412269592,3.0697367191314697
35,3.244919776916504,0.2036227434873581,3.04129695892334
36,3.36462140083313,0.309955894947052,3.0546655654907227
37,3.25567364692688,0.22433938086032867,3.031334161758423
38,3.3358302116394043,0.289465069770813,3.046365261077881
39,3.284864902496338,0.21915140748023987,3.065713405609131
40,3.2807726860046387,0.2373807281255722,3.0433919429779053
41,3.2710132598876953,0.2160135805606842,3.054999589920044
42,3.3362913131713867,0.2565770745277405,3.079714298248291
43,3.3025500774383545,0.2777518630027771,3.0247981548309326
44,3.2613964080810547,0.21428446471691132,3.047111988067627
45,3.3144431114196777,0.2535586655139923,3.060884475708008
46,3.2075819969177246,0.18169254064559937,3.0258893966674805
47,3.2583584785461426,0.21985813975334167,3.0385003089904785
48,3.2834079265594482,0.2449720799922943,3.038435935974121
49,3.2620649337768555,0.22547686100006104,3.036588191986084
50,3.3259212970733643,0.27519768476486206,3.0507235527038574
51,3.3142781257629395,0.2449057251214981,3.0693724155426025
52,3.245798110961914,0.23438924551010132,3.011408805847168
53,3.1617164611816406,0.14584162831306458,3.0158748626708984
54,3.2742481231689453,0.25230950117111206,3.0219385623931885
55,3.2100887298583984,0.20141640305519104,3.0086722373962402
56,3.2075247764587402,0.17808015644550323,3.029444694519043
57,3.310073137283325,0.23708435893058777,3.072988748550415
58,3.2740557193756104,0.23884375393390656,3.0352120399475098
59,3.224581718444824,0.1873691976070404,3.037212610244751
60,3.307429552078247,0.2211807519197464,3.0862488746643066
61,3.322042942047119,0.27629321813583374,3.0457496643066406
62,3.361934185028076,0.3060484826564789,3.0558857917785645
63,3.2414188385009766,0.18739652633666992,3.0540223121643066
64,3.211876153945923,0.19069498777389526,3.021181106567383
65,3.240774154663086,0.16314643621444702,3.077627658843994
66,3.3144590854644775,0.28143253922462463,3.0330264568328857
67,3.257120370864868,0.2164919078350067,3.040628433227539
68,3.2192652225494385,0.16925564408302307,3.0500094890594482
69,3.281517505645752,0.22443947196006775,3.0570781230926514
70,3.2590200901031494,0.19570906460285187,3.0633111000061035
71,3.2493813037872314,0.2070886790752411,3.042292594909668
72,3.3050382137298584,0.24308177828788757,3.0619564056396484
73,3.288377046585083,0.26133495569229126,3.0270421504974365
74,3.2467150688171387,0.2219671607017517,3.024747848510742
75,3.367967367172241,0.2760961353778839,3.0918712615966797
76,3.266395092010498,0.22490094602108002,3.041494131088257
77,3.3143491744995117,0.2372833490371704,3.0770657062530518
78,3.259957790374756,0.20422470569610596,3.0557329654693604
79,3.234600067138672,0.2073894739151001,3.0272104740142822
80,3.278916597366333,0.22162458300590515,3.0572919845581055
81,3.295876979827881,0.2166500687599182,3.0792269706726074
82,3.3063690662384033,0.2749427258968353,3.031426429748535
83,3.2811577320098877,0.23387745022773743,3.0472803115844727
84,3.2718846797943115,0.2425992786884308,3.029285430908203
85,3.2933831214904785,0.2543299198150635,3.039053201675415
86,3.2305333614349365,0.21568937599658966,3.0148439407348633
87,3.3185646533966064,0.26991134881973267,3.0486533641815186
88,3.3063483238220215,0.25518888235092163,3.051159381866455
89,3.2781476974487305,0.22412638366222382,3.0540213584899902
90,3.3025331497192383,0.24270287156105042,3.0598301887512207
91,3.3073432445526123,0.249636709690094,3.057706594467163
92,3.277675151824951,0.21262753009796143,3.0650477409362793
93,3.30969500541687,0.24708525836467743,3.0626096725463867
94,3.3129262924194336,0.25905337929725647,3.05387282371521
95,3.2312896251678467,0.21044282615184784,3.0208468437194824
96,3.216703414916992,0.1874530017375946,3.029250383377075
97,3.279232978820801,0.23537009954452515,3.043862819671631
98,3.2846882343292236,0.22499912977218628,3.0596890449523926
