Epoch,Tr_Loss
146,4.749834460596884
147,4.752356129307901
148,4.7485298956594155
149,4.749914184693368
150,4.752049707597302
151,4.751462982546899
152,4.75344673279793
153,4.753111024056712
154,4.7526375401404595
155,4.7517927385145615
156,4.752071826688705
157,4.749096839658676
158,4.7524428829070064
159,4.751669191545056
160,4.749410829236431
161,4.749552911327731
162,4.751167405036188
163,4.75141514501264
164,4.752075949022847
165,4.75170470822242
166,4.750363549878521
167,4.749823908652028
168,4.751023938578944
169,4.748875125761955
170,4.751566148573352
171,4.751623968924245
172,4.750603429732784
173,4.750506401062012
174,4.749919737538984
175,4.750855215134159
176,4.751916931521508
177,4.751258250205748
178,4.7499893557640815
179,4.75141405290173
180,4.75175323793965
181,4.752080702012585
182,4.751154807306105
183,4.74992924351846
184,4.751299550456386
185,4.751123028416788
186,4.751336805282101
187,4.7507172707588445
188,4.751029029969247
189,4.752386600740494
190,4.7527639173692275
191,4.752060167251095
192,4.749113175176805
193,4.752346561801049
194,4.75318730262018
195,4.750840863873882
196,4.750190888681719
197,4.752839965205038
198,4.75236528150497
199,4.75186506394417
200,4.752649353396508
201,4.751789923637144
202,4.750308867423765
203,4.751212304638278
204,4.751224317858296
205,4.751311594440091
206,4.748652965791764
207,4.7531253599351455
208,4.750478636833929
209,4.751407900164204
210,4.751005972585371
211,4.752469708842616
212,4.753072830938524
213,4.752533512730753
214,4.751582130309074
215,4.75365388008856
216,4.7529684189827215
217,4.7527891435930805
218,4.7519704603379775
219,4.75196789157006
220,4.752380555675876
221,4.7516291679874545
222,4.752655152351625
223,4.751171281260829
224,4.750528474007884
225,4.750299530644571
226,4.75157997685094
227,4.74947069537255
228,4.751748146549348
229,4.749970989842569
230,4.75186772500315
231,4.752152335259222
232,4.751952463580716
233,4.750989160230083
234,4.751494376890121
235,4.75149005459201
236,4.750799179077148
237,4.752854701011412
238,4.753456869433003
239,4.75223821209323
240,4.750187227802892
241,4.752309599230366
242,4.750688937402541
243,4.751203260114116
244,4.751257450349869
245,4.749786853790283
246,4.751222272073069
247,4.750795641253071
248,4.749807065533053
249,4.753640144102035
250,4.749049848125827
251,4.752448066588371
252,4.751387534602996
253,4.7505362879845405
254,4.752088362170804
255,4.751434556899532
256,4.750156187242077
257,4.753744586821525
258,4.749502735753214
259,4.750770215065248
260,4.7508959154928885
261,4.751943818984493
262,4.753535362981981
263,4.752885603135632
264,4.749214726109659
265,4.750935231485674
266,4.752929333717592
267,4.751462951783211
268,4.750391129524477
269,4.752532005310059
270,4.751980366245393
271,4.748430252075195
272,4.750498894722231
273,4.751895135448825
274,4.75148674749559
275,4.7520848551104145
276,4.750672632648099
277,4.752163933169458
278,4.754533137044599
279,4.751669514563776
280,4.750217776144704
281,4.7497452151390815
282,4.750782520540299
283,4.751372137377339
284,4.751528616874449
285,4.751398778730823
286,4.749456882476807
287,4.752737306779431
288,4.750321280571722
289,4.753249368359966
290,4.75165274835402
291,4.752825029434696
292,4.750346660614014
293,4.75051381511073
294,4.752031680076353
295,4.7504495497672785
296,4.751405900524508
297,4.751465443641909
298,4.750125346645232
299,4.753061632956228
300,4.75240421295166
301,4.751253112669914
302,4.753878116607666
303,4.751655870868314
304,4.752018297872236
305,4.753335445157943
306,4.751429419363698
307,4.751007587678971
308,4.7514426938949095
309,4.7511172602253575
310,4.751686188482469
311,4.752602823318973
312,4.7505116770344396
313,4.753027746754308
314,4.75068836827432
315,4.752240104060019
316,4.749921414159959
317,4.749019145965576
318,4.750151757271059
319,4.751233347000614
320,4.752666288806546
321,4.7532763942595455
322,4.750614012441328
323,4.750570497205181
324,4.749680226848971
325,4.750640592267437
326,4.752438499081519
327,4.752540896015782
328,4.751884721940564
329,4.751118536918394
330,4.752900861924695
331,4.750424046670237
332,4.749119220241424
333,4.751790892693304
334,4.7509842072763755
335,4.749725510997157
336,4.7506557126199045
337,4.751422759025328
338,4.751137379677065
339,4.7521583803238405
340,4.753144264221191
341,4.75073552900745
342,4.751768773601901
343,4.752284480679419
344,4.751417421525525
345,4.753531132974932
346,4.752313998437697
347,4.750767123314642
348,4.750224482628607
349,4.751244237346034
350,4.7523434546685985
351,4.753177535149359
352,4.753014733714442
353,4.75153987638412
354,4.750667818130985
355,4.7502804879219305
356,4.749936995967742
357,4.750729806961552
358,4.752330257046607
359,4.752123601974979
360,4.752211216957338
361,4.750548439641153
362,4.750332878481958
363,4.751414329774918
364,4.752785682678223
365,4.752753226987777
366,4.7512623879217335
367,4.750973716858895
368,4.754056776723554
369,4.750956104647729
370,4.749831953356343
371,4.749120650752898
372,4.752424193966773
373,4.751377428731611
374,4.751323207732169
375,4.751482702070667
376,4.749708283332087
377,4.7511951846461145
378,4.752302277472712
379,4.749005932961741
380,4.7520825785975305
381,4.749242336519303
382,4.752816738620881
383,4.75152470988612
384,4.749997938832929
385,4.750042869198706
386,4.752645615608461
387,4.752794619529478
388,4.753622331926899
389,4.7493769276526665
390,4.7524562035837485
391,4.751388934350783
392,4.753603735277729
393,4.751224948513892
394,4.749600533516176
395,4.752477984274587
396,4.752010960732737
397,4.752394814645091
398,4.751834207965482
399,4.750421508666007
400,4.749614515612202
401,4.751471565615747
402,4.750575988523422
403,4.7513064261405695
404,4.750558284021193
405,4.7504993407957015
406,4.748729859628985
407,4.751369953155518
408,4.75039465196671
409,4.750171984395673
410,4.750189458170245
411,4.750962042039441
412,4.751278523475893
413,4.751589621267011
414,4.74966566024288
415,4.752120002623527
416,4.75277514611521
417,4.7520021007907
418,4.750222498370755
419,4.751074867863809
420,4.750826681813886
421,4.752563630380938
422,4.752653091184555
423,4.75223768911054
424,4.750589678364415
425,4.751233562346427
426,4.751251389903407
427,4.750821005913519
428,4.751997117073305
429,4.750933201082291
430,4.752535373933854
431,4.751847067186909
432,4.752116680145264
433,4.752101728993077
434,4.753425905781407
435,4.751025322944887
436,4.753029146502095
437,4.752901077270508
438,4.751895673813358
439,4.752933456051734
440,4.750869827885782
441,4.75179858361521
442,4.749375866305444
443,4.751755314488565
444,4.752440867885467
445,4.752906060987903
446,4.749393047824983
447,4.752205756402785
448,4.752321858559886
449,4.7507691844817135
450,4.753245753626669
451,4.752465094289472
452,4.752194512274958
453,4.751782278860769
454,4.752966711598058
455,4.752565383911133
456,4.747881012578165
457,4.752663612365723
458,4.752178115229452
459,4.751510604735343
460,4.751914578099405
461,4.752269544909077
462,4.752644185096987
463,4.751521049007293
464,4.750411202830653
465,4.752218492569462
466,4.749784438840805
467,4.752519730598696
468,4.75167360613423
469,4.7486408756625265
470,4.753891360375189
471,4.7531273288111535
472,4.751506790038078
473,4.752884618697628
474,4.752331872140208
475,4.749482739356257
476,4.753144310366723
477,4.751829316539149
478,4.751580545979161
479,4.750953551261656
480,4.75197236768661
481,4.75176469741329
482,4.750593523825368
483,4.751680620255009
484,4.7504653007753435
485,4.749658230812319
486,4.751775972304806
487,4.753633606818415
488,4.750448749911401
489,4.750142051327613
490,4.751054994521603
491,4.748827288227696
492,4.753048066169985
493,4.751519972278226
494,4.751267479312036
495,4.752302815837245
496,4.752189513175718
497,4.753698702781431
498,4.751796014847294
499,4.75108988054337
