Epoch,Tr_Loss,Value_Loss,Policy_Loss
0,4.374542082509687,0.8075620109035123,3.5669800735289052
1,4.356600376867479,0.8077820549088139,3.548818334456413
2,4.347552930155108,0.8074810937527688,3.5400718450546265
3,4.33864115899609,0.8076359946881572,3.5310051441192627
4,4.3368622487591155,0.8075346677534042,3.5293275886966335
5,4.330715017934,0.8074755409071522,3.5232394741427515
6,4.327996430858489,0.8074243049467763,3.520572135525365
7,4.322773564246393,0.8076285066143158,3.5151450480184248
8,4.323949644642491,0.8075743923264165,3.516375264813823
9,4.320758819580078,0.8074860226723456,3.513272766144045
10,4.316978516117219,0.8076387066994944,3.5093398209541076
11,4.314816044222924,0.807536288615196,3.5072797459940754
12,4.313716780754827,0.8076457381248474,3.5060710560890938
13,4.312713576901343,0.8075405907246375,3.5051729448380007
14,4.310628060371645,0.8076083602443818,3.5030196828226887
15,4.308647763344549,0.8075152635574341,3.5011324997871154
16,4.309643822331583,0.8074960708618164,3.502147759160688
17,4.305290375986407,0.8075651247655192,3.497725263718636
18,4.305604004090832,0.807532052839956,3.4980719474054154
19,4.304625018950431,0.8076396382624104,3.4969853508856987
20,4.305408477783203,0.8075507071710402,3.497857762921241
21,4.303524794117097,0.8074826800054119,3.4960421285321637
22,4.302166238907845,0.8074161362263464,3.4947501036428634
23,4.3030975326415035,0.8075138455437075,3.4955836995955436
24,4.300596829383604,0.8074642592860807,3.49313255663841
25,4.303076728697746,0.8075824793308012,3.495494269555615
26,4.301274645713068,0.8076124373943575,3.4936621919755013
27,4.300013411429621,0.8074683277837692,3.492545074032199
28,4.297419417288996,0.8076035380363464,3.4898159004026845
29,4.300675915133569,0.8075957192528632,3.493080231451219
30,4.298224572212465,0.8076308244659055,3.4905937679352297
31,4.29984764898977,0.8076563410220607,3.4921913146972656
32,4.296346956683744,0.8074412884250763,3.488905675949589
33,4.293882739159368,0.8076940505735336,3.48618870781314
34,4.296387703188004,0.8075082148275068,3.48887949989688
35,4.295500263091056,0.8074793123429821,3.488020962284457
36,4.29423156861336,0.8072815287497735,3.4869500321726643
37,4.2908281126329975,0.8073873010373884,3.483440826016088
38,4.292980778601862,0.8074732759306508,3.485507507478037
39,4.292829236676616,0.8075257530135493,3.4853035057744672
40,4.291634936486521,0.8074727587161525,3.4841621652726205
41,4.294168310780679,0.8074842633739594,3.4866840339476064
42,4.289996200992215,0.8074417652622345,3.4825544280390583
43,4.29125548947242,0.8074598821901506,3.483795596707252
44,4.293565650140086,0.8076034659339536,3.4859621832447667
45,4.292382770969022,0.8075791549298071,3.4848036112323886
46,4.291817588190878,0.8074119321761593,3.484405679087485
47,4.293762545431814,0.8076344661174282,3.48612807643029
48,4.29078172868298,0.8075409175888184,3.483240815900987
49,4.293432789464151,0.8075338006019592,3.485898986939461
50,4.2913030885881,0.8074541966761312,3.48384887941422
51,4.291217757809546,0.8075278016828722,3.483689950358483
